item_id,seller,ships_to,ships_from,category,first_seen,last_seen
b322c12a7e,2a0b308dc1,Worldwide,"United Kingdom",79,1328246362,1333078239
58885dff16,2a0b308dc1,Worldwide,"United Kingdom",79,1328246407,1333079760
d1ae2517ad,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333066117
e6f14ac45b,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333066078
baf8f369b8,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333078204
1eeeb7296d,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333066140
9f06b5d9c5,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333066201
3f9a5af150,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333090606
cf878bd3d7,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333078326
81ee0bb6b4,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333078308
3cd5b0b631,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333078216
40dd7477ab,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333078396
e4dfd60935,2a0b308dc1,Worldwide,"United Kingdom",79,1328246406,1333079771
f52cc1e7ef,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333078354
8c9f65b8a4,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333090604
c091e10cce,2a0b308dc1,Worldwide,"United Kingdom",79,1328246406,1333079765
72934c3e5e,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333079762
0886dab588,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333079769
3bcd81fd23,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333077400
4e057b7e50,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333078221
73812bce4a,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333078324
f4a4c53ccd,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333078352
6cba920188,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333078289
cec9f2276d,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333066075
84985bdbde,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333066172
dbcb2a5638,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333078424
b8db21ffe2,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333066177
a382343228,2a0b308dc1,Worldwide,"United Kingdom",79,1328240355,1328240355
3e90ded1a0,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333066212
4cb2485df5,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333066134
4efc79a662,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333078334
9da091b331,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333078206
f3e39f1b1d,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333077422
0c01bd2b4a,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333090634
6e0b698ebd,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333078318
d7d525ad63,2a0b308dc1,Worldwide,"United Kingdom",79,1328246407,1333090640
9b47d730b2,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333066193
6273ea3a6b,2a0b308dc1,Worldwide,"United Kingdom",79,1328246406,1328246406
7e22fdd415,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333078355
b58b7f1e3d,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333078322
37039ed5d0,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333077425
7835d6e64b,2a0b308dc1,Worldwide,"United Kingdom",79,1328243842,1333078283
03f2cf7a26,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333078363
7e4f5ace3f,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333078285
25f9335686,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333077402
a82bbce40f,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333078325
012d7f9f37,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333066190
7f609e98cf,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333078198
8e27957737,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333088837
cfef365d79,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333078255
e020c923ae,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333075567
0dd29843dd,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333078292
c5fa432121,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333078422
a5274dd24b,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333066188
6a644b2f72,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333088831
99055ae79d,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1328325032
494db43a07,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333066101
745876f25b,283684239a,Worldwide,undeclared,63,1328233595,1329795631
8d7062e498,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333078314
ec7a9dd0d2,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333066153
9c6561173d,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333078374
562a4d2c5b,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333066080
579faea5fe,f24672929d,Worldwide,Australia,69,1328239941,1334876247
ee7a0f5c85,283684239a,Worldwide,undeclared,144,1328240021,1330320789
a4b13a2e4e,84935397f2,"United States of America","United States of America",70,1328247319,1335862770
8b9dfd4910,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333088826
c28ce91f6f,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333078232
a7b9e1dbaf,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333078357
c47a0fa149,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333088824
48f5e16371,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333088822
b081b4ac7c,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333088819
fe30231a75,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333066115
389cc31e52,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333088817
ebab9cbed3,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333088813
8564266802,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333078336
c4a2b47ad7,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333078272
50a79fa854,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333088809
4f1c3d98c6,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333088806
2c35eede12,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333078385
e2335dd245,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333088795
00d835c868,2a0b308dc1,Worldwide,"United Kingdom",79,1328244243,1333088792
b8f589534e,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333078199
cb6a2f4ff4,2a0b308dc1,Worldwide,"United Kingdom",79,1328246362,1333088790
95b380ac79,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1333088787
0ded3373ec,2a0b308dc1,Worldwide,"United Kingdom",79,1328246362,1333088780
f90459db4a,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1333088777
12d27fa479,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333078365
96e2547dda,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1333088774
f877028ae9,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1333088772
fb7fabe000,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1333088768
dcdf828e94,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333078253
a5adda3789,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1328327313
18c437d891,2a0b308dc1,Worldwide,"United Kingdom",79,1328246406,1333088766
f7b6a28a66,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1328319445
85b81a92a0,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333066210
6bc759d771,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1328762495
b64bc3ab5b,2a0b308dc1,Worldwide,"United Kingdom",79,1328246407,1331783598
cc3f3a34de,2a0b308dc1,Worldwide,"United Kingdom",79,1328246407,1333077302
ca61876b2e,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1333088762
eef7a6bac6,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1333088759
ecb74b7145,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1333088757
aa6896e46d,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1333088754
722dd08fe6,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333078379
0dd8a4966f,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333066207
eefbc9decf,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1333088751
b6b7176abd,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1333088748
fe0c42bc8f,2a0b308dc1,Worldwide,"United Kingdom",79,1328246362,1333088745
f19612c590,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333078361
1642ad2be3,2a0b308dc1,Worldwide,"United Kingdom",79,1328246362,1333088741
bf7b2ddd50,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1333078274
d404fd8904,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1333088739
4cca7551fe,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1333088735
16e2584e2e,2a0b308dc1,Worldwide,"United Kingdom",79,1328246406,1333088733
9560cde1d5,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333088731
dc2371a88f,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333078329
8a14b4b243,8f335096c5,Worldwide,"American Samoa",94,1328238647,1336271530
60e45632ce,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333088729
839bdab9b7,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333088728
9365d736b3,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333078383
5eb949cd9d,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333088724
93a368f8bf,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333078202
6a39630324,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333078213
b9a34a5c08,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333088721
ffd186b7d8,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333088720
0728b2e17f,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333075561
1371369b4e,2a0b308dc1,Worldwide,"United Kingdom",79,1328246407,1333066160
6255d5aeff,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333075559
9cc7293052,2a0b308dc1,Worldwide,"United Kingdom",79,1328246406,1333075556
47cbab381a,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333075553
4a03a03bd5,2a0b308dc1,Worldwide,"United Kingdom",79,1328246406,1333075552
ce2ea3c0b5,2a0b308dc1,Worldwide,"United Kingdom",79,1328246406,1333075551
7cd32ffae9,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333075548
d6aee37f09,2a0b308dc1,Worldwide,"United Kingdom",79,1328246406,1333075546
064be3b53a,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333075545
39b8a0f12e,2a0b308dc1,Worldwide,"United Kingdom",79,1328246362,1333075542
6d1b06fa8d,2a0b308dc1,Worldwide,"United Kingdom",79,1328246362,1333075541
0e12fd9947,2a0b308dc1,Worldwide,"United Kingdom",79,1328246362,1333075540
dd6410ec1c,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333075538
43123d6f9e,2a0b308dc1,Worldwide,"United Kingdom",79,1328246407,1333075537
2921ce2d54,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333075535
29f35b9c0b,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333075534
78863dbfc4,2a0b308dc1,Worldwide,"United Kingdom",79,1328246362,1333075531
94ae4b2ea9,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333075530
0e599b7c28,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333066174
36b4bcabfe,2a0b308dc1,Worldwide,"United Kingdom",79,1328246362,1333075529
f985781b57,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333075526
55a074399f,2a0b308dc1,Worldwide,"United Kingdom",79,1328246406,1333075524
a8a29ddee7,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333075523
450edc2743,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333075522
b0eb2be14c,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333066199
b91741a620,2a0b308dc1,Worldwide,"United Kingdom",79,1328243788,1333075509
eb295f16e5,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333075508
9b5c7d599f,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333075507
58d5642339,2a0b308dc1,Worldwide,"United Kingdom",79,1328246359,1333075506
f1bd1af86f,2a0b308dc1,Worldwide,"United Kingdom",79,1328240399,1333075505
d0eca2a5e2,2a0b308dc1,Worldwide,"United Kingdom",79,1328243862,1333066185
106d98825b,2a0b308dc1,Worldwide,"United Kingdom",79,1328246406,1333066215
991d5f0be4,2a0b308dc1,Worldwide,"United Kingdom",79,1328243911,1333075503
43798c9377,2a0b308dc1,Worldwide,"United Kingdom",79,1328243889,1333075498
d5ff4ce6fd,bec3a37f6d,"United States of America","United States of America",24,1328243758,1335081194
aafb81bf49,75d0f4eee3,Worldwide,Mexico,53,1328241906,1332919487
71d42eec3d,48b5a11a4d,"United States of America","United States of America",53,1328242050,1340589449
c2c8535d1f,945fbdaa6b,"United States of America","United States of America",48,1328241385,1333938788
296ebfac70,8edf865745,Worldwide,undeclared,94,1328242558,1342941033
9fb857f78e,c058f1dea7,Worldwide,"United States of America",146,1328241737,1330918601
be22c5faf1,c058f1dea7,Worldwide,"United States of America",146,1328241737,1333007167
489b2ee7b7,c058f1dea7,Worldwide,"United States of America",146,1328241739,1333069217
130f406dae,c058f1dea7,Worldwide,"United States of America",146,1328241739,1333069212
a550e7c643,de307da691,Worldwide,undeclared,122,1328242155,1342937988
6b3ffb0ab5,e6c92b58e7,"Worldwide except USA","United Kingdom",33,1328239121,1328666635
c72f4cd797,283684239a,Worldwide,undeclared,92,1328240021,1330311612
d8b79b7f56,44106a2d4b,"European Union",Finland,48,1328241461,1329273453
9251b1e282,e6c92b58e7,"European Union","United Kingdom",22,1328243040,1328419421
fe9ad8aeee,4ede778164,Worldwide,Spain,23,1328240289,1343114374
b477c988fa,4b1ca3a6e9,Worldwide,Netherlands,33,1328241262,1342763923
98125e8a46,b1f85b11d4,Worldwide,Norway,28,1328241764,1332119059
14f5ec797d,b1f85b11d4,Worldwide,Norway,28,1328241740,1331795111
6509af9694,283684239a,Worldwide,undeclared,69,1328240021,1328930414
28d6bea524,1718351d28,Worldwide,Netherlands,168,1328244993,1335340088
f6b368307a,8edf865745,Worldwide,undeclared,98,1328242465,1342940697
8b8fe0841a,8edf865745,Worldwide,undeclared,155,1328242429,1342959109
2571a1c80e,5bc6bcf05a,Worldwide,"United States of America",7,1328244808,1339469041
61e86fe566,04ed0e0533,Worldwide,Netherlands,161,1328241609,1343108146
50d385c592,04ed0e0533,Worldwide,Netherlands,161,1328241527,1343085442
2208c4876d,04ed0e0533,Worldwide,Netherlands,161,1328241527,1343085445
0cbc6843dd,04ed0e0533,Worldwide,Netherlands,161,1328236787,1341377430
9f1e84bc2e,a8356ad59b,"United States of America","United States of America",22,1328244832,1329105924
0731e22117,4b301c7f86,Worldwide,"United States of America",54,1328242002,1333961966
187d19df72,8e65664d8d,Worldwide,"United States of America",127,1328242262,1337941007
a5fb16e0ec,c058f1dea7,Worldwide,"United States of America",146,1328241739,1332985265
5bb39a3b76,c058f1dea7,Worldwide,"United States of America",146,1328241737,1333069192
9ba5eb33ab,4b301c7f86,Worldwide,"United States of America",54,1328241983,1333961421
5bd01e9f75,4b301c7f86,Worldwide,"United States of America",54,1328244972,1333958237
3afdd96035,945fbdaa6b,"United States of America","United States of America",48,1328241385,1339465418
d0d64d54bd,c058f1dea7,Worldwide,"United States of America",146,1328241737,1333007166
047b5d133c,f1b4a51172,Worldwide,"United Kingdom",62,1328234994,1341098225
c5fe13f390,ac9672c4d4,"European Union","United Kingdom",25,1328240077,1333958721
a4841faf01,3597e03e44,Worldwide,"United States of America",70,1328256793,1330075692
d5576a76d6,2842244f6a,"United States of America","United States of America",164,1328244781,1337064186
bfd91d2e90,2842244f6a,Worldwide,"United States of America",41,1328244960,1337156431
570bcede5b,8430a9c4ec,Worldwide,Canada,166,1328241251,1337768840
30f6c37479,df1a721758,"USA and Canada","United States of America",1,1328239077,1328402544
3d59340c68,8430a9c4ec,Worldwide,Canada,166,1328241068,1337768257
4cebe73eb5,bec3a37f6d,"United States of America","United States of America",24,1328240308,1335081195
4fccdac90f,bec3a37f6d,"United States of America","United States of America",25,1328243663,1335080980
7ad6dd1e29,b19ad045c2,Worldwide,Canada,70,1328241659,1331004789
a0a36031a4,b19ad045c2,Worldwide,Canada,92,1328241555,1331004784
951d242541,defdfd5855,"Ships from: Belgium<br />","Ships from: Belgium<br />",53,1328242071,1328503089
ed666560e0,1e2d36c396,"United States of America",undeclared,54,1328242055,1343119802
ebfc8548b1,defdfd5855,"Ships from: Belgium<br />","Ships from: Belgium<br />",53,1328241906,1328494733
d5b4743199,6e0f242ec4,Worldwide,Germany,34,1328241150,1343127944
a78b68459e,6e0f242ec4,Worldwide,Germany,34,1328239452,1343106918
187b815f31,6e0f242ec4,Worldwide,Germany,34,1328241251,1343106865
38044d131e,6e0f242ec4,Worldwide,Germany,34,1328243229,1343114238
4b38313c64,97ec97532e,Worldwide,"United States of America",144,1328241573,1340949252
561604a113,b19ad045c2,Worldwide,Canada,147,1328241576,1331004778
5a97deefad,28724a316d,Australia,Australia,116,1328238267,1329092414
1fcc946d72,bec3a37f6d,"United States of America","United States of America",25,1328240119,1335081007
bd7dd0288c,bec3a37f6d,"USA and Canada","United States of America",24,1328240308,1335081203
c3d31d5be2,dd4acbbbc5,"European Union","United Kingdom",46,1328244781,1331024401
89750e65ef,dd4acbbbc5,Worldwide,"United Kingdom",46,1328241703,1331022056
7cb1152bc9,de307da691,Worldwide,undeclared,122,1328242155,1342928367
09196d922e,de307da691,Worldwide,undeclared,122,1328242155,1342938039
60d088030c,5eda5e1e3b,Worldwide,"United Kingdom",63,1328239918,1329981930
c96e9cf5bc,5eda5e1e3b,Worldwide,"United Kingdom",144,1328236776,1343118497
378640ebeb,f1b4a51172,Worldwide,"United Kingdom",61,1328241014,1337151916
9296eed26c,f1b4a51172,Worldwide,"United Kingdom",63,1328239892,1340672198
a217bf3c34,7544e70c1d,"United States of America","United States of America",94,1328242588,1331022891
186c301d5e,c14f03ec43,Worldwide,"United States of America",51,1328236129,1343092803
87fcfbf475,2ec42a461e,Worldwide,"United Kingdom",70,1328242892,1329457171
0a91104454,8b1346a372,Australia,Australia,33,1328241203,1333960026
6831026cc3,8e65664d8d,"United States of America","United States of America",48,1328241417,1328673291
